"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V10"
"319" 2020 168 7 272.331635 -50.057583 0.28471 0.239945 -0.000551
"320" 2020 168 7.5 258.432861 -52.590565 0.288417 0.240042 -0.000511
"321" 2020 168 8 248.37352 -57.818199 0.291671 0.240169 -0.000459
"322" 2020 168 8.5 229.264969 -53.504967 0.294434 0.240326 -0.000393
"323" 2020 168 9 162.496399 -25.2635 0.296766 0.240508 -0.000311
"324" 2020 168 9.5 177.138062 -42.533375 0.300634 0.240724 -0.000251
"325" 2020 168 10 185.511032 -56.574257 0.305744 0.240993 -0.000187
"326" 2020 168 10.5 190.425751 -70.162903 0.311989 0.241347 -0.000123
"327" 2020 168 11 191.621704 -82.569077 0.31925 0.24183 -6.5e-05
"328" 2020 168 11.5 174.329453 -100.8591 0.327359 0.242507 3.3e-05
"329" 2020 168 12 169.120483 -101.921356 0.336142 0.243473 3.3e-05
"330" 2020 168 12.5 155.084625 -91.993607 0.34414 0.244827 3.2e-05
"331" 2020 168 13 138.514923 -80.045097 0.35123 0.246635 3.2e-05
"332" 2020 168 13.5 121.027527 -67.511528 0.357313 0.248936 3.2e-05
"333" 2020 168 14 100.550682 -52.739319 0.3624 0.251726 3.2e-05
"334" 2020 168 14.5 78.628418 -37.422493 0.366614 0.254971 3.2e-05
"335" 2020 168 15 59.481785 -25.158512 0.37012 0.258612 3.2e-05
"336" 2020 168 15.5 54.441097 -23.183617 0.371996 0.262518 3.3e-05
"337" 2020 168 16 50.280155 -21.068195 0.372771 0.266486 3.3e-05
"338" 2020 168 16.5 45.944973 -18.589661 0.372853 0.270378 3.3e-05
"339" 2020 168 17 41.617554 -16.111868 0.372491 0.274112 3.3e-05
"340" 2020 168 17.5 37.175091 -13.628895 0.37182 0.277642 3.3e-05
"341" 2020 168 18 32.540203 -11.157049 0.370913 0.280942 3.3e-05
"342" 2020 168 18.5 31.626677 -11.511912 0.369254 0.283971 3.3e-05
"343" 2020 168 19 31.075874 -11.637596 0.366992 0.286674 3.3e-05
"344" 2020 168 19.5 30.562454 -11.694407 0.364198 0.289028 3.3e-05
"345" 2020 168 20 30.008942 -11.725081 0.360892 0.291029 3.3e-05
"346" 2020 168 20.5 29.386585 -11.735193 0.357061 0.292684 3.3e-05
"347" 2020 168 21 28.695091 -11.739394 0.352696 0.294013 3.2e-05
"348" 2020 168 21.5 30.163202 -9.140771 0.349166 0.295073 -1.9e-05
"349" 2020 168 22 30.799654 -6.977598 0.346238 0.295945 -6.4e-05
"350" 2020 168 22.5 31.489826 -5.0515 0.343762 0.296677 -0.000108
"351" 2020 168 23 32.121765 -3.208222 0.341633 0.297302 -0.000148
