"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V10"
"8927" 2020 347 15 18.228703 -88.24234 0.222103 0.22597 4e-06
"8928" 2020 347 15.5 17.918854 -79.766861 0.22199 0.22596 4e-06
"8929" 2020 347 16 17.523254 -72.037766 0.22188 0.225951 4e-06
"8930" 2020 347 16.5 17.013025 -65.37558 0.221774 0.225941 4e-06
"8931" 2020 347 17 18.555418 -60.499706 0.221673 0.225931 4e-06
"8932" 2020 347 17.5 17.905977 -55.358421 0.221577 0.225921 4e-06
"8933" 2020 347 18 17.151615 -49.744881 0.221486 0.22591 3e-06
"8934" 2020 347 18.5 15.217717 -48.127579 0.221407 0.2259 3e-06
"8935" 2020 347 19 13.82682 -41.82003 0.221337 0.22589 3e-06
"8936" 2020 347 19.5 12.506426 -36.23967 0.221276 0.225879 3e-06
"8937" 2020 347 20 11.250582 -30.96295 0.221223 0.225869 3e-06
"8938" 2020 347 20.5 10.069866 -25.990381 0.221177 0.225858 3e-06
"8939" 2020 347 21 8.972847 -21.357059 0.221139 0.225848 3e-06
"8940" 2020 347 21.5 8.341599 -20.548351 0.221104 0.225838 3e-06
"8941" 2020 347 22 7.725026 -19.693619 0.221074 0.225827 3e-06
"8942" 2020 347 22.5 7.124074 -18.511147 0.221047 0.225817 3e-06
"8943" 2020 347 23 6.546041 -17.021049 0.221024 0.225806 3e-06
"8944" 2020 347 23.5 5.995613 -15.257843 0.221005 0.225796 3e-06
"8945" 2020 348 0 5.518713 -10.242081 0.220988 0.225785 3e-06
"8946" 2020 348 0.5 5.518376 -0.058226 0.220972 0.225775 3e-06
"8947" 2020 348 1 5.654076 8.112247 0.220955 0.225764 3e-06
"8948" 2020 348 1.5 5.893271 15.934278 0.220936 0.225754 3e-06
"8949" 2020 348 2 6.36501 20.629282 0.220915 0.225744 3e-06
"8950" 2020 348 2.5 6.893903 28.548397 0.22089 0.225733 3e-06
"8951" 2020 348 3 8.4202 38.168343 0.220861 0.225722 -2e-05
"8952" 2020 348 3.5 8.031794 44.507416 0.22083 0.225711 -2.1e-05
"8953" 2020 348 4 8.576707 49.615788 0.220796 0.225699 -2.3e-05
"8954" 2020 348 4.5 9.1796 54.94886 0.220758 0.225688 -2.3e-05
"8955" 2020 348 5 9.873449 60.353832 0.220716 0.225676 -2.4e-05
"8956" 2020 348 5.5 10.675253 65.8508 0.220668 0.225665 -2.4e-05
"8957" 2020 348 6 11.607581 71.502541 0.220615 0.225653 -2.5e-05
"8958" 2020 348 6.5 11.88581 57.982719 0.22056 0.225641 -2.6e-05
"8959" 2020 348 7 11.820645 46.51329 0.220505 0.22563 -2.6e-05
"8960" 2020 348 7.5 11.478479 35.894749 0.220452 0.225618 -2.5e-05
"8961" 2020 348 8 10.825433 26.264898 0.220404 0.225606 -2.5e-05
"8962" 2020 348 8.5 10.943905 16.750557 0.220362 0.225595 -2.1e-05
"8963" 2020 348 9 9.451236 6.822248 0.220326 0.225583 -1.1e-05
"8964" 2020 348 9.5 7.653262 -15.240855 0.220297 0.225573 3e-06
"8965" 2020 348 10 6.978094 -9.871682 0.220274 0.225562 3e-06
"8966" 2020 348 10.5 6.368905 -5.932757 0.220254 0.225551 3e-06
"8967" 2020 348 11 5.805212 -2.19609 0.220237 0.225541 3e-06
"8968" 2020 348 11.5 5.281585 1.547495 0.220224 0.22553 3e-06
"8969" 2020 348 12 4.785414 5.322187 0.220214 0.225519 3e-06
"8970" 2020 348 12.5 4.372577 6.757569 0.220206 0.225509 3e-06
"8971" 2020 348 13 3.99857 7.765162 0.220201 0.225498 3e-06
"8972" 2020 348 13.5 3.655222 8.409448 0.220198 0.225488 3e-06
"8973" 2020 348 14 3.253897 8.258698 0.220198 0.225477 3e-06
"8974" 2020 348 14.5 3.146284 6.276495 0.220197 0.225467 3e-06
"8975" 2020 348 15 2.788135 11.828972 0.2202 0.225456 3e-06
"8976" 2020 348 15.5 2.687918 6.959096 0.220202 0.225446 3e-06
"8977" 2020 348 16 2.397029 12.246154 0.220207 0.225436 3e-06
"8978" 2020 348 16.5 2.242456 6.620571 0.220212 0.225425 3e-06
"8979" 2020 348 17 2.032088 9.20243 0.220219 0.225415 3e-06
"8980" 2020 348 17.5 1.900897 4.361126 0.220226 0.225405 3e-06
"8981" 2020 348 18 1.698076 10.465134 0.220235 0.225395 2e-06
"8982" 2020 348 18.5 1.599487 4.08889 0.220244 0.225385 2e-06
"8983" 2020 348 19 1.475266 4.364661 0.220254 0.225375 2e-06
"8984" 2020 348 19.5 1.38237 1.417292 0.220264 0.225365 2e-06
"8985" 2020 348 20 1.285049 1.257338 0.220275 0.225355 2e-06
"8986" 2020 348 20.5 1.207427 -1.086502 0.220286 0.225345 2e-06
"8987" 2020 348 21 1.128324 -1.53212 0.220297 0.225335 2e-06
"8988" 2020 348 21.5 1.052091 -3.00391 0.220309 0.225325 2e-06
"8989" 2020 348 22 0.977259 -3.476941 0.220321 0.225315 2e-06
"8990" 2020 348 22.5 0.915847 -4.212414 0.220334 0.225306 2e-06
"8991" 2020 348 23 0.8597 -4.63258 0.220346 0.225296 2e-06
"8992" 2020 348 23.5 0.808168 -5.027356 0.220359 0.225287 2e-06
"8993" 2020 349 0 0.784629 -4.272093 0.220372 0.225277 2e-06
"8994" 2020 349 0.5 0.835825 0.449694 0.220385 0.225267 2e-06
"8995" 2020 349 1 0.922213 2.244164 0.220397 0.225258 2e-06
"8996" 2020 349 1.5 1.038312 3.858644 0.220409 0.225249 2e-06
"8997" 2020 349 2 1.189178 5.848155 0.220419 0.225239 2e-06
"8998" 2020 349 2.5 1.396277 7.727962 0.220428 0.22523 2e-06
"8999" 2020 349 3 1.641219 11.527123 0.220436 0.22522 2e-06
"9000" 2020 349 3.5 1.863159 21.381332 0.220442 0.225211 3e-06
"9001" 2020 349 4 2.917161 33.027939 0.220446 0.225201 -1.6e-05
"9002" 2020 349 4.5 3.276675 46.111454 0.22045 0.225191 -1.8e-05
"9003" 2020 349 5 3.409525 59.810654 0.220452 0.225181 -1.9e-05
"9004" 2020 349 5.5 3.821818 73.988266 0.220453 0.22517 -2.1e-05
"9005" 2020 349 6 4.442649 79.969299 0.220451 0.22516 -2.2e-05
"9006" 2020 349 6.5 4.684561 75.450806 0.220448 0.225149 -2.4e-05
"9007" 2020 349 7 4.695055 71.880463 0.220444 0.225139 -2.4e-05
"9008" 2020 349 7.5 4.622547 68.890556 0.220441 0.225128 -2.4e-05
"9009" 2020 349 8 4.507016 66.914635 0.220438 0.225118 -2.3e-05
"9010" 2020 349 8.5 4.333324 66.166611 0.220438 0.225107 -2.4e-05
"9011" 2020 349 9 4.297504 57.580727 0.220439 0.225097 -2.4e-05
"9012" 2020 349 9.5 1.969955 -4.553815 0.220444 0.225088 3e-06
"9013" 2020 349 10 1.69644 -2.870874 0.22045 0.225079 2e-06
"9014" 2020 349 10.5 1.552055 -2.773679 0.220457 0.22507 2e-06
"9015" 2020 349 11 1.41566 -1.970502 0.220465 0.225061 2e-06
"9016" 2020 349 11.5 1.3273 -2.814021 0.220473 0.225052 2e-06
"9017" 2020 349 12 1.246221 -2.162689 0.220482 0.225044 2e-06
"9018" 2020 349 12.5 1.174781 -3.122365 0.220491 0.225035 2e-06
"9019" 2020 349 13 1.107778 -2.683145 0.220501 0.225026 2e-06
"9020" 2020 349 13.5 1.049326 -3.417954 0.22051 0.225018 2e-06
"9021" 2020 349 14 0.994893 -3.225759 0.22052 0.225009 2e-06
"9022" 2020 349 14.5 0.946831 -3.679729 0.220531 0.225 2e-06
"9023" 2020 349 15 0.902662 -3.677481 0.220541 0.224992 2e-06
"9024" 2020 349 15.5 0.86169 -3.908498 0.220552 0.224983 2e-06
"9025" 2020 349 16 0.823766 -3.952804 0.220562 0.224975 2e-06
"9026" 2020 349 16.5 0.789235 -4.07799 0.220573 0.224967 2e-06
"9027" 2020 349 17 0.757422 -4.138033 0.220584 0.224958 2e-06
"9028" 2020 349 17.5 0.728248 -4.211283 0.220595 0.22495 2e-06
"9029" 2020 349 18 0.701362 -4.257834 0.220606 0.224942 2e-06
"9030" 2020 349 18.5 0.677509 -4.318307 0.220618 0.224933 2e-06
"9031" 2020 349 19 0.655691 -4.365981 0.220629 0.224925 2e-06
"9032" 2020 349 19.5 0.635693 -4.400748 0.22064 0.224917 2e-06
"9033" 2020 349 20 0.617335 -4.421185 0.220651 0.224909 2e-06
"9034" 2020 349 20.5 0.600458 -4.428801 0.220663 0.224901 2e-06
"9035" 2020 349 21 0.584913 -4.423806 0.220674 0.224893 2e-06
"9036" 2020 349 21.5 0.570474 -4.69833 0.220686 0.224885 2e-06
"9037" 2020 349 22 0.557296 -4.964077 0.220697 0.224877 2e-06
"9038" 2020 349 22.5 0.545235 -5.217345 0.220708 0.224869 2e-06
"9039" 2020 349 23 0.534187 -5.45919 0.22072 0.224861 2e-06
"9040" 2020 349 23.5 0.524047 -5.689775 0.220731 0.224853 2e-06
"9041" 2020 350 0 0.529733 -5.086196 0.220742 0.224846 2e-06
"9042" 2020 350 0.5 0.610444 -2.226604 0.220753 0.224838 2e-06
"9043" 2020 350 1 0.693678 -0.485449 0.220763 0.22483 2e-06
"9044" 2020 350 1.5 0.798982 1.134961 0.220773 0.224822 2e-06
"9045" 2020 350 2 0.931439 2.834784 0.220782 0.224815 2e-06
"9046" 2020 350 2.5 1.094709 4.922319 0.220789 0.224807 2e-06
"9047" 2020 350 3 1.291943 7.483489 0.220796 0.224799 2e-06
"9048" 2020 350 3.5 2.269597 10.393046 0.220801 0.224791 -1.5e-05
"9049" 2020 350 4 2.75738 18.638988 0.220804 0.224783 -1.6e-05
"9050" 2020 350 4.5 2.909313 31.452986 0.220805 0.224775 -1.8e-05
"9051" 2020 350 5 3.285405 46.157238 0.220805 0.224766 -1.9e-05
"9052" 2020 350 5.5 3.68751 61.23732 0.220804 0.224757 -2e-05
"9053" 2020 350 6 4.338688 67.564751 0.2208 0.224749 -2.1e-05
"9054" 2020 350 6.5 4.62069 63.913574 0.220794 0.22474 -2.3e-05
"9055" 2020 350 7 4.67556 61.070137 0.220787 0.224731 -2.2e-05
"9056" 2020 350 7.5 4.651627 58.955006 0.22078 0.224722 -2.2e-05
"9057" 2020 350 8 4.579679 58.319286 0.220774 0.224713 -2.2e-05
"9058" 2020 350 8.5 4.455018 59.82457 0.220769 0.224705 -2.2e-05
"9059" 2020 350 9 4.460434 54.189598 0.220767 0.224696 -2.3e-05
"9060" 2020 350 9.5 1.894324 -4.040306 0.220769 0.224688 3e-06
"9061" 2020 350 10 1.704472 -2.822436 0.220772 0.224681 2e-06
"9062" 2020 350 10.5 1.592851 -3.52422 0.220776 0.224674 3e-06
"9063" 2020 350 11 1.488313 -1.960618 0.220781 0.224666 2e-06
"9064" 2020 350 11.5 1.392782 -3.398382 0.220786 0.224659 2e-06
"9065" 2020 350 12 1.302616 -3.161949 0.220791 0.224652 2e-06
"9066" 2020 350 12.5 1.194791 -3.125873 0.220797 0.224645 2e-06
"9067" 2020 350 13 1.103723 -2.833988 0.220804 0.224638 2e-06
"9068" 2020 350 13.5 1.040824 -3.121552 0.220811 0.224631 2e-06
"9069" 2020 350 14 0.98348 -3.15382 0.220818 0.224624 2e-06
"9070" 2020 350 14.5 0.931313 -3.387024 0.220825 0.224616 2e-06
"9071" 2020 350 15 0.883493 -3.443682 0.220833 0.224609 2e-06
"9072" 2020 350 15.5 0.840995 -3.656633 0.220841 0.224603 2e-06
"9073" 2020 350 16 0.801826 -3.769788 0.220849 0.224596 2e-06
"9074" 2020 350 16.5 0.766275 -3.929766 0.220857 0.224589 2e-06
"9075" 2020 350 17 0.733313 -4.038385 0.220866 0.224582 2e-06
"9076" 2020 350 17.5 0.703451 -4.158446 0.220874 0.224575 2e-06
"9077" 2020 350 18 0.675594 -4.250086 0.220883 0.224568 2e-06
"9078" 2020 350 18.5 0.649789 -4.399228 0.220891 0.224561 2e-06
"9079" 2020 350 19 0.625544 -4.531043 0.2209 0.224555 2e-06
"9080" 2020 350 19.5 0.603609 -4.65276 0.220909 0.224548 2e-06
"9081" 2020 350 20 0.582848 -4.761525 0.220918 0.224541 2e-06
"9082" 2020 350 20.5 0.564088 -4.858146 0.220927 0.224535 2e-06
"9083" 2020 350 21 0.546191 -4.945346 0.220936 0.224528 2e-06
"9084" 2020 350 21.5 0.532478 -5.250978 0.220945 0.224522 2e-06
"9085" 2020 350 22 0.519515 -5.552179 0.220954 0.224515 2e-06
"9086" 2020 350 22.5 0.508194 -5.837494 0.220963 0.224509 2e-06
"9087" 2020 350 23 0.497371 -6.116936 0.220972 0.224502 2e-06
"9088" 2020 350 23.5 0.488004 -6.380475 0.220981 0.224496 2e-06
"9089" 2020 351 0 0.495005 -5.84696 0.220989 0.224489 2e-06
"9090" 2020 351 0.5 0.578441 -3.381096 0.220998 0.224483 2e-06
"9091" 2020 351 1 0.668658 -2.02015 0.221006 0.224477 2e-06
"9092" 2020 351 1.5 0.780309 -0.684292 0.221013 0.22447 2e-06
"9093" 2020 351 2 0.921777 0.815681 0.221019 0.224464 2e-06
"9094" 2020 351 2.5 1.096791 2.686993 0.221025 0.224458 2e-06
"9095" 2020 351 3 1.958206 4.512733 0.221028 0.224451 -1.3e-05
"9096" 2020 351 3.5 2.302587 7.637513 0.221031 0.224444 -1.5e-05
"9097" 2020 351 4 2.810871 12.050865 0.221031 0.224437 -1.6e-05
"9098" 2020 351 4.5 2.965045 23.678165 0.22103 0.22443 -1.7e-05
"9099" 2020 351 5 3.324008 38.181671 0.221027 0.224423 -1.8e-05
"9100" 2020 351 5.5 3.857811 46.905495 0.221022 0.224416 -1.9e-05
"9101" 2020 351 6 4.555682 53.469131 0.221013 0.224408 -2e-05
"9102" 2020 351 6.5 4.869508 49.650368 0.221002 0.224401 -2.1e-05
"9103" 2020 351 7 4.956485 46.685543 0.220991 0.224394 -2.1e-05
"9104" 2020 351 7.5 4.943407 44.023281 0.220978 0.224386 -2e-05
"9105" 2020 351 8 4.863491 42.247993 0.220967 0.224379 -2e-05
"9106" 2020 351 8.5 4.726373 42.360928 0.220957 0.224372 -2e-05
"9107" 2020 351 9 4.284769 38.581596 0.22095 0.224364 -2e-05
"9108" 2020 351 9.5 2.258045 -11.913973 0.220947 0.224358 3e-06
"9109" 2020 351 10 2.053116 -9.48603 0.220946 0.224352 3e-06
"9110" 2020 351 10.5 1.938838 -7.488953 0.220946 0.224346 3e-06
"9111" 2020 351 11 1.814676 -9.202419 0.220946 0.22434 3e-06
"9112" 2020 351 11.5 1.717412 -7.348763 0.220947 0.224334 3e-06
"9113" 2020 351 12 1.607304 -9.166493 0.220949 0.224328 3e-06
"9114" 2020 351 12.5 1.497559 -7.73207 0.220951 0.224322 2e-06
"9115" 2020 351 13 1.389725 -9.522038 0.220954 0.224316 2e-06
"9116" 2020 351 13.5 1.302378 -8.278118 0.220957 0.22431 2e-06
"9117" 2020 351 14 1.210793 -9.640678 0.220961 0.224304 2e-06
"9118" 2020 351 14.5 1.134888 -8.827273 0.220965 0.224298 2e-06
"9119" 2020 351 15 1.058585 -9.681226 0.22097 0.224292 2e-06
"9120" 2020 351 15.5 0.987026 -8.133071 0.220975 0.224286 2e-06
"9121" 2020 351 16 0.925643 -8.721291 0.22098 0.22428 2e-06
"9122" 2020 351 16.5 0.871292 -7.770448 0.220986 0.224275 2e-06
"9123" 2020 351 17 0.8194 -8.026983 0.220992 0.224269 2e-06
"9124" 2020 351 17.5 0.772416 -7.36098 0.220998 0.224263 2e-06
"9125" 2020 351 18 0.728235 -7.243072 0.221005 0.224257 2e-06
"9126" 2020 351 18.5 0.688595 -6.347334 0.221011 0.224252 2e-06
"9127" 2020 351 19 0.645479 -5.553048 0.221018 0.224246 2e-06
"9128" 2020 351 19.5 0.603119 -4.720292 0.221025 0.224241 2e-06
"9129" 2020 351 20 0.584419 -4.881566 0.221032 0.224235 2e-06
"9130" 2020 351 20.5 0.567386 -5.005701 0.221039 0.224229 2e-06
"9131" 2020 351 21 0.551237 -5.151971 0.221046 0.224224 2e-06
"9132" 2020 351 21.5 0.532951 -5.422254 0.221053 0.224218 2e-06
"9133" 2020 351 22 0.516344 -5.707409 0.221061 0.224213 2e-06
"9134" 2020 351 22.5 0.500974 -5.974417 0.221068 0.224208 2e-06
"9135" 2020 351 23 0.488169 -6.219082 0.221075 0.224202 2e-06
"9136" 2020 351 23.5 0.476445 -6.450257 0.221083 0.224197 2e-06
"9137" 2020 352 0 0.482587 -5.972265 0.22109 0.224191 2e-06
"9138" 2020 352 0.5 0.589724 -3.561794 0.221096 0.224186 2e-06
"9139" 2020 352 1 0.708525 -2.191465 0.221102 0.224181 2e-06
"9140" 2020 352 1.5 0.852664 -0.81345 0.221107 0.224175 2e-06
"9141" 2020 352 2 1.034323 0.808339 0.221111 0.22417 2e-06
"9142" 2020 352 2.5 1.840786 2.369785 0.221114 0.224164 -1.2e-05
"9143" 2020 352 3 2.275974 4.654955 0.221115 0.224159 -1.3e-05
"9144" 2020 352 3.5 2.51963 5.306808 0.221115 0.224153 -1.5e-05
"9145" 2020 352 4 2.546477 6.365979 0.221114 0.224147 -1.5e-05
"9146" 2020 352 4.5 2.888366 7.464034 0.221111 0.224141 -1.6e-05
"9147" 2020 352 5 3.194707 8.890314 0.221106 0.224135 -1.6e-05
"9148" 2020 352 5.5 3.497088 8.018832 0.221101 0.224129 -1.7e-05
"9149" 2020 352 6 3.692738 8.545432 0.221095 0.224123 -1.7e-05
"9150" 2020 352 6.5 3.821632 8.572981 0.221088 0.224117 -1.8e-05
"9151" 2020 352 7 3.844787 9.402784 0.22108 0.224111 -1.8e-05
"9152" 2020 352 7.5 3.841037 11.015243 0.221072 0.224104 -1.8e-05
"9153" 2020 352 8 3.859268 13.55328 0.221065 0.224098 -1.7e-05
"9154" 2020 352 8.5 3.763272 18.233076 0.221057 0.224092 -1.6e-05
"9155" 2020 352 9 3.280427 18.923622 0.221051 0.224087 -1.1e-05
"9156" 2020 352 9.5 2.163206 -7.18494 0.221047 0.224081 3e-06
"9157" 2020 352 10 1.984946 -6.386959 0.221045 0.224076 3e-06
"9158" 2020 352 10.5 1.811814 -6.324665 0.221044 0.224071 3e-06
"9159" 2020 352 11 1.643866 -6.234764 0.221043 0.224066 3e-06
"9160" 2020 352 11.5 1.507355 -4.056438 0.221044 0.224061 3e-06
"9161" 2020 352 12 1.343325 -4.697272 0.221045 0.224056 2e-06
"9162" 2020 352 12.5 1.255241 -4.81707 0.221048 0.224051 2e-06
"9163" 2020 352 13 1.188623 -4.286048 0.22105 0.224046 2e-06
"9164" 2020 352 13.5 1.106842 -5.071017 0.221053 0.224041 2e-06
"9165" 2020 352 14 1.051161 -4.370611 0.221056 0.224036 2e-06
"9166" 2020 352 14.5 0.979234 -5.121037 0.22106 0.224031 2e-06
"9167" 2020 352 15 0.926352 -4.728623 0.221063 0.224026 2e-06
"9168" 2020 352 15.5 0.937255 -6.303324 0.221067 0.224021 2e-06
"9169" 2020 352 16 0.952689 -6.953189 0.221071 0.224016 2e-06
"9170" 2020 352 16.5 0.961027 -8.666378 0.221075 0.224011 2e-06
"9171" 2020 352 17 0.974062 -9.255792 0.221078 0.224007 2e-06
"9172" 2020 352 17.5 0.989521 -10.786068 0.221081 0.224002 2e-06
"9173" 2020 352 18 1.007705 -11.396823 0.221085 0.223997 2e-06
"9174" 2020 352 18.5 0.977326 -11.556202 0.221088 0.223992 2e-06
"9175" 2020 352 19 0.946028 -11.022315 0.221091 0.223988 2e-06
"9176" 2020 352 19.5 0.915053 -10.948072 0.221095 0.223983 2e-06
"9177" 2020 352 20 0.88428 -10.55369 0.221099 0.223978 2e-06
"9178" 2020 352 20.5 0.855922 -10.392303 0.221103 0.223973 2e-06
"9179" 2020 352 21 0.827636 -10.02302 0.221107 0.223969 2e-06
"9180" 2020 352 21.5 0.796782 -10.71044 0.221111 0.223964 2e-06
"9181" 2020 352 22 0.765009 -11.292542 0.221115 0.22396 2e-06
"9182" 2020 352 22.5 0.732608 -11.996643 0.22112 0.223955 2e-06
"9183" 2020 352 23 0.700827 -12.737711 0.221125 0.22395 2e-06
"9184" 2020 352 23.5 0.668945 -13.568026 0.221129 0.223946 2e-06
"9185" 2020 353 0 0.65806 -13.318822 0.221134 0.223941 2e-06
"9186" 2020 353 0.5 0.734658 -9.014648 0.221139 0.223937 2e-06
"9187" 2020 353 1 0.846216 -6.693064 0.221142 0.223932 2e-06
"9188" 2020 353 1.5 0.991314 -4.225159 0.221145 0.223928 2e-06
"9189" 2020 353 2 1.173921 -1.389515 0.221147 0.223923 2e-06
"9190" 2020 353 2.5 1.415281 1.071306 0.221147 0.223919 2e-06
"9191" 2020 353 3 1.703996 4.964324 0.221145 0.223914 2e-06
"9192" 2020 353 3.5 2.559372 14.383993 0.221142 0.22391 -1.1e-05
"9193" 2020 353 4 2.666736 28.232735 0.221138 0.223905 -1.2e-05
"9194" 2020 353 4.5 2.96168 43.301239 0.221131 0.2239 -1.3e-05
"9195" 2020 353 5 3.356367 51.567703 0.221123 0.223895 -1.3e-05
"9196" 2020 353 5.5 3.931274 58.066502 0.221111 0.22389 -1.4e-05
"9197" 2020 353 6 4.644823 65.194199 0.221096 0.223884 -1.5e-05
"9198" 2020 353 6.5 5.000175 57.090843 0.221078 0.223879 -1.6e-05
"9199" 2020 353 7 5.174111 50.130745 0.221059 0.223874 -1.6e-05
"9200" 2020 353 7.5 5.24458 43.711929 0.221039 0.223869 -1.6e-05
"9201" 2020 353 8 5.207192 38.555908 0.22102 0.223863 -1.6e-05
"9202" 2020 353 8.5 5.058877 36.271645 0.221002 0.223858 -1.7e-05
"9203" 2020 353 9 4.394679 33.260284 0.220989 0.223853 -1.5e-05
"9204" 2020 353 9.5 2.610314 -9.30165 0.220982 0.223848 3e-06
"9205" 2020 353 10 2.400669 -5.552771 0.220976 0.223844 3e-06
"9206" 2020 353 10.5 2.261786 -5.288937 0.220971 0.223839 3e-06
"9207" 2020 353 11 2.191103 -3.287543 0.220967 0.223835 3e-06
"9208" 2020 353 11.5 2.028326 -4.34096 0.220963 0.22383 3e-06
"9209" 2020 353 12 1.973592 -2.825911 0.22096 0.223826 2e-06
"9210" 2020 353 12.5 1.820555 -4.184547 0.220958 0.223821 3e-06
"9211" 2020 353 13 1.746983 -1.852602 0.220957 0.223817 2e-06
"9212" 2020 353 13.5 1.631431 -3.810265 0.220956 0.223813 2e-06
"9213" 2020 353 14 1.527485 -3.058601 0.220955 0.223808 2e-06
"9214" 2020 353 14.5 1.437904 -3.254306 0.220955 0.223804 2e-06
"9215" 2020 353 15 1.36563 -2.874939 0.220956 0.223799 2e-06
"9216" 2020 353 15.5 1.270855 -3.401784 0.220957 0.223795 2e-06
"9217" 2020 353 16 1.200332 -3.261459 0.220959 0.223791 2e-06
"9218" 2020 353 16.5 1.117287 -3.683557 0.220961 0.223786 2e-06
"9219" 2020 353 17 1.056756 -3.588456 0.220963 0.223782 2e-06
"9220" 2020 353 17.5 0.990469 -4.010202 0.220966 0.223778 2e-06
"9221" 2020 353 18 0.936753 -3.997405 0.220969 0.223774 2e-06
"9222" 2020 353 18.5 0.88642 -4.388264 0.220972 0.223769 2e-06
"9223" 2020 353 19 0.844149 -4.428425 0.220976 0.223765 2e-06
"9224" 2020 353 19.5 0.805131 -4.65198 0.22098 0.223761 2e-06
"9225" 2020 353 20 0.76909 -4.734284 0.220984 0.223757 2e-06
"9226" 2020 353 20.5 0.735791 -4.875478 0.220988 0.223753 2e-06
"9227" 2020 353 21 0.704919 -4.95599 0.220992 0.223748 2e-06
"9228" 2020 353 21.5 0.669625 -5.418144 0.220997 0.223744 2e-06
"9229" 2020 353 22 0.639122 -5.813134 0.221001 0.22374 2e-06
"9230" 2020 353 22.5 0.610437 -6.168571 0.221006 0.223736 2e-06
"9231" 2020 353 23 0.583282 -6.521819 0.221011 0.223732 2e-06
"9232" 2020 353 23.5 0.557519 -6.843936 0.221016 0.223728 2e-06
"9233" 2020 354 0 0.547851 -6.137386 0.221021 0.223724 2e-06
"9234" 2020 354 0.5 0.621482 -4.273318 0.221026 0.22372 2e-06
"9235" 2020 354 1 0.72043 -3.872542 0.22103 0.223716 2e-06
"9236" 2020 354 1.5 0.850122 -3.072922 0.221033 0.223712 2e-06
"9237" 2020 354 2 1.014875 -1.659821 0.221035 0.223708 2e-06
"9238" 2020 354 2.5 1.224152 0.560393 0.221036 0.223704 2e-06
"9239" 2020 354 3 1.505884 2.131577 0.221035 0.2237 2e-06
"9240" 2020 354 3.5 2.25384 6.753643 0.221032 0.223696 -9e-06
"9241" 2020 354 4 2.393718 16.422873 0.221028 0.223692 -1e-05
"9242" 2020 354 4.5 2.714819 28.064648 0.221023 0.223688 -1.1e-05
"9243" 2020 354 5 3.107517 35.040062 0.221015 0.223683 -1.1e-05
"9244" 2020 354 5.5 3.727158 37.199802 0.221004 0.223679 -1.2e-05
"9245" 2020 354 6 4.50693 40.138611 0.220989 0.223674 -1.3e-05
"9246" 2020 354 6.5 4.887873 32.057224 0.220971 0.22367 -1.4e-05
"9247" 2020 354 7 5.038042 25.576584 0.220952 0.223665 -1.4e-05
"9248" 2020 354 7.5 5.043643 20.134516 0.220933 0.223661 -1.4e-05
"9249" 2020 354 8 4.76615 17.575966 0.220916 0.223656 -1.5e-05
"9250" 2020 354 8.5 4.126719 21.417048 0.220903 0.223651 -1.4e-05
"9251" 2020 354 9 3.236304 19.740868 0.220895 0.223647 -9e-06
"9252" 2020 354 9.5 2.150048 -6.783028 0.22089 0.223643 3e-06
"9253" 2020 354 10 2.067112 -5.626262 0.220886 0.223639 3e-06
"9254" 2020 354 10.5 1.976286 -5.760376 0.220882 0.223635 3e-06
"9255" 2020 354 11 1.915025 -4.166749 0.220879 0.223631 3e-06
"9256" 2020 354 11.5 1.814923 -5.214005 0.220876 0.223627 3e-06
"9257" 2020 354 12 1.736388 -4.801798 0.220874 0.223623 3e-06
"9258" 2020 354 12.5 1.60559 -4.144247 0.220873 0.223619 3e-06
"9259" 2020 354 13 1.469638 -3.963339 0.220872 0.223615 3e-06
"9260" 2020 354 13.5 1.355116 -2.830066 0.220872 0.223611 2e-06
"9261" 2020 354 14 1.258839 -3.557718 0.220873 0.223607 2e-06
"9262" 2020 354 14.5 1.199919 -2.79971 0.220874 0.223604 2e-06
"9263" 2020 354 15 1.114169 -3.551276 0.220876 0.2236 2e-06
"9264" 2020 354 15.5 1.062052 -3.155706 0.220878 0.223596 2e-06
"9265" 2020 354 16 0.993014 -3.895684 0.22088 0.223592 2e-06
"9266" 2020 354 16.5 0.951411 -3.37237 0.220882 0.223588 2e-06
"9267" 2020 354 17 0.897151 -4.253823 0.220885 0.223585 2e-06
"9268" 2020 354 17.5 0.872771 -4.501104 0.220888 0.223581 2e-06
"9269" 2020 354 18 0.836697 -5.598051 0.220891 0.223577 2e-06
"9270" 2020 354 18.5 0.793251 -5.106577 0.220895 0.223573 2e-06
"9271" 2020 354 19 0.744313 -5.327813 0.220898 0.22357 2e-06
"9272" 2020 354 19.5 0.705049 -4.931376 0.220902 0.223566 2e-06
"9273" 2020 354 20 0.662483 -5.008775 0.220906 0.223562 2e-06
"9274" 2020 354 20.5 0.626489 -4.715503 0.220911 0.223559 2e-06
"9275" 2020 354 21 0.589342 -4.669458 0.220915 0.223555 2e-06
"9276" 2020 354 21.5 0.555228 -4.885446 0.22092 0.223551 2e-06
"9277" 2020 354 22 0.523879 -5.213497 0.220925 0.223548 2e-06
"9278" 2020 354 22.5 0.495564 -5.438903 0.22093 0.223544 2e-06
"9279" 2020 354 23 0.46792 -5.726178 0.220935 0.223541 2e-06
"9280" 2020 354 23.5 0.442142 -5.966543 0.22094 0.223537 2e-06
"9281" 2020 355 0 0.434966 -5.540104 0.220945 0.223534 2e-06
